dateChecked,dateCheckedHour,dateCheckedMinute,dateCheckedDayOfWeek,dateCheckedDayOfMonth,appointmentDaysFound,earliestAppointmentDate,earliestAppointmentDelta
2021-10-05T05:20:00,5,20,1,5,0,,
2021-10-05T05:22:00,5,22,1,5,0,,
2021-10-05T05:24:00,5,24,1,5,0,,
2021-10-05T05:26:00,5,26,1,5,0,,
2021-10-05T05:28:00,5,28,1,5,0,,
2021-10-05T05:30:00,5,30,1,5,0,,
2021-10-05T05:32:00,5,32,1,5,0,,
2021-10-05T05:34:00,5,34,1,5,0,,
2021-10-05T05:36:00,5,36,1,5,0,,
2021-10-05T05:38:00,5,38,1,5,0,,
2021-10-05T05:40:00,5,40,1,5,0,,
2021-10-05T05:42:00,5,42,1,5,0,,
2021-10-05T05:44:00,5,44,1,5,0,,
2021-10-05T05:46:00,5,46,1,5,0,,
2021-10-05T05:48:00,5,48,1,5,0,,
2021-10-05T05:50:00,5,50,1,5,0,,
2021-10-05T05:52:00,5,52,1,5,0,,
2021-10-05T05:54:00,5,54,1,5,0,,
2021-10-05T05:56:00,5,56,1,5,0,,
2021-10-05T05:58:00,5,58,1,5,0,,
2021-10-05T06:00:00,6,0,1,5,0,,
2021-10-05T06:02:00,6,2,1,5,0,,
2021-10-05T06:04:00,6,4,1,5,0,,
2021-10-05T06:06:00,6,6,1,5,0,,
2021-10-05T06:08:00,6,8,1,5,0,,
2021-10-05T06:10:00,6,10,1,5,0,,
2021-10-05T06:12:00,6,12,1,5,0,,
2021-10-05T06:14:00,6,14,1,5,0,,
2021-10-05T06:16:00,6,16,1,5,0,,
2021-10-05T06:18:00,6,18,1,5,0,,
2021-10-05T06:20:00,6,20,1,5,0,,
2021-10-05T06:22:00,6,22,1,5,0,,
2021-10-05T06:24:00,6,24,1,5,0,,
2021-10-05T06:26:00,6,26,1,5,0,,
2021-10-05T06:28:00,6,28,1,5,0,,
2021-10-05T06:30:00,6,30,1,5,0,,
2021-10-05T06:32:00,6,32,1,5,0,,
2021-10-05T06:34:00,6,34,1,5,0,,
2021-10-05T06:36:00,6,36,1,5,0,,
2021-10-05T06:38:00,6,38,1,5,0,,
2021-10-05T06:40:00,6,40,1,5,0,,
2021-10-05T06:42:00,6,42,1,5,0,,
2021-10-05T06:44:00,6,44,1,5,0,,
2021-10-05T06:46:00,6,46,1,5,0,,
2021-10-05T06:48:00,6,48,1,5,0,,
2021-10-05T06:50:00,6,50,1,5,0,,
2021-10-05T06:52:00,6,52,1,5,0,,
2021-10-05T06:54:00,6,54,1,5,0,,
2021-10-05T06:56:00,6,56,1,5,0,,
2021-10-05T06:58:00,6,58,1,5,0,,
2021-10-05T07:00:00,7,0,1,5,0,,
2021-10-05T07:02:00,7,2,1,5,0,,
2021-10-05T07:04:00,7,4,1,5,1,2021-10-05T00:00:00,0
2021-10-05T07:06:00,7,6,1,5,0,,
2021-10-05T07:08:00,7,8,1,5,0,,
2021-10-05T07:10:00,7,10,1,5,0,,
2021-10-05T07:12:00,7,12,1,5,0,,
2021-10-05T07:14:00,7,14,1,5,0,,
2021-10-05T07:16:00,7,16,1,5,0,,
2021-10-05T07:18:00,7,18,1,5,0,,
2021-10-05T07:20:00,7,20,1,5,0,,
2021-10-05T07:22:00,7,22,1,5,0,,
2021-10-05T07:24:00,7,24,1,5,0,,
2021-10-05T07:26:00,7,26,1,5,0,,
2021-10-05T07:28:00,7,28,1,5,0,,
2021-10-05T07:30:00,7,30,1,5,0,,
2021-10-05T07:32:00,7,32,1,5,1,2021-10-05T00:00:00,0
2021-10-05T07:34:00,7,34,1,5,0,,
2021-10-05T07:36:00,7,36,1,5,0,,
2021-10-05T07:38:00,7,38,1,5,0,,
2021-10-05T07:40:00,7,40,1,5,1,2021-11-30T00:00:00,56
2021-10-05T07:42:00,7,42,1,5,3,2021-10-05T00:00:00,0
2021-10-05T07:44:00,7,44,1,5,0,,
2021-10-05T07:46:00,7,46,1,5,0,,
2021-10-05T07:48:00,7,48,1,5,0,,
2021-10-05T07:50:00,7,50,1,5,0,,
2021-10-05T07:52:00,7,52,1,5,0,,
2021-10-05T07:54:00,7,54,1,5,0,,
2021-10-05T07:56:00,7,56,1,5,0,,
2021-10-05T07:58:00,7,58,1,5,0,,
2021-10-05T08:00:00,8,0,1,5,1,2021-11-30T00:00:00,56
2021-10-05T08:02:00,8,2,1,5,3,2021-11-02T00:00:00,28
2021-10-05T08:04:00,8,4,1,5,1,2021-11-30T00:00:00,56
2021-10-05T08:06:00,8,6,1,5,0,,
2021-10-05T08:08:00,8,8,1,5,0,,
2021-10-05T08:10:00,8,10,1,5,0,,
2021-10-05T08:12:00,8,12,1,5,7,2021-11-08T00:00:00,34
2021-10-05T08:14:00,8,14,1,5,0,,
2021-10-05T08:16:00,8,16,1,5,2,2021-11-08T00:00:00,34
2021-10-05T08:18:00,8,18,1,5,0,,
2021-10-05T08:20:00,8,20,1,5,0,,
2021-10-05T08:22:00,8,22,1,5,0,,
2021-10-05T08:24:00,8,24,1,5,0,,
2021-10-05T08:26:00,8,26,1,5,0,,
2021-10-05T08:28:00,8,28,1,5,0,,
2021-10-05T08:30:00,8,30,1,5,0,,
2021-10-05T08:32:00,8,32,1,5,0,,
2021-10-05T08:34:00,8,34,1,5,0,,
2021-10-05T08:36:00,8,36,1,5,0,,
2021-10-05T08:38:00,8,38,1,5,0,,
2021-10-05T08:40:00,8,40,1,5,0,,
2021-10-05T08:42:00,8,42,1,5,0,,
2021-10-05T08:44:00,8,44,1,5,0,,
2021-10-05T08:46:00,8,46,1,5,0,,
2021-10-05T08:48:00,8,48,1,5,0,,
2021-10-05T08:50:00,8,50,1,5,0,,
2021-10-05T08:52:00,8,52,1,5,0,,
2021-10-05T08:54:00,8,54,1,5,0,,
2021-10-05T08:56:00,8,56,1,5,0,,
2021-10-05T08:58:00,8,58,1,5,0,,
2021-10-05T09:00:00,9,0,1,5,0,,
2021-10-05T09:02:00,9,2,1,5,0,,
2021-10-05T09:04:00,9,4,1,5,0,,
2021-10-05T09:06:00,9,6,1,5,18,2021-11-15T00:00:00,41
2021-10-05T09:08:00,9,8,1,5,0,,
2021-10-05T09:10:00,9,10,1,5,0,,
2021-10-05T09:12:00,9,12,1,5,0,,
2021-10-05T09:14:00,9,14,1,5,0,,
2021-10-05T09:16:00,9,16,1,5,15,2021-10-05T00:00:00,0
2021-10-05T09:18:00,9,18,1,5,0,,
2021-10-05T09:20:00,9,20,1,5,0,,
2021-10-05T09:22:00,9,22,1,5,0,,
2021-10-05T09:24:00,9,24,1,5,0,,
2021-10-05T09:26:00,9,26,1,5,7,2021-10-05T00:00:00,0
2021-10-05T09:28:00,9,28,1,5,0,,
2021-10-05T09:30:00,9,30,1,5,2,2021-11-02T00:00:00,28
2021-10-05T09:32:00,9,32,1,5,9,2021-10-05T00:00:00,0
2021-10-05T09:34:00,9,34,1,5,1,2021-11-30T00:00:00,56
2021-10-05T09:36:00,9,36,1,5,6,2021-10-05T00:00:00,0
2021-10-05T09:38:00,9,38,1,5,0,,
2021-10-05T09:40:00,9,40,1,5,0,,
2021-10-05T09:42:00,9,42,1,5,2,2021-11-30T00:00:00,56
2021-10-05T09:44:00,9,44,1,5,1,2021-11-30T00:00:00,56
2021-10-05T09:46:00,9,46,1,5,5,2021-10-05T00:00:00,0
2021-10-05T09:48:00,9,48,1,5,0,,
2021-10-05T09:50:00,9,50,1,5,0,,
2021-10-05T09:52:00,9,52,1,5,0,,
2021-10-05T09:54:00,9,54,1,5,0,,
2021-10-05T09:56:00,9,56,1,5,2,2021-10-05T00:00:00,0
2021-10-05T09:58:00,9,58,1,5,0,,
2021-10-05T10:00:00,10,0,1,5,1,2021-11-30T00:00:00,56
2021-10-05T10:02:00,10,2,1,5,4,2021-11-02T00:00:00,28
2021-10-05T10:04:00,10,4,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:06:00,10,6,1,5,3,2021-10-05T00:00:00,0
2021-10-05T10:08:00,10,8,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:10:00,10,10,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:12:00,10,12,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:14:00,10,14,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:16:00,10,16,1,5,9,2021-10-05T00:00:00,0
2021-10-05T10:18:00,10,18,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:20:00,10,20,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:22:00,10,22,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:24:00,10,24,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:26:00,10,26,1,5,3,2021-10-05T00:00:00,0
2021-10-05T10:28:00,10,28,1,5,2,2021-11-30T00:00:00,56
2021-10-05T10:30:00,10,30,1,5,0,,
2021-10-05T10:32:00,10,32,1,5,3,2021-11-30T00:00:00,56
2021-10-05T10:34:00,10,34,1,5,0,,
2021-10-05T10:36:00,10,36,1,5,8,2021-10-05T00:00:00,0
2021-10-05T10:38:00,10,38,1,5,0,,
2021-10-05T10:40:00,10,40,1,5,0,,
2021-10-05T10:42:00,10,42,1,5,0,,
2021-10-05T10:44:00,10,44,1,5,0,,
2021-10-05T10:46:00,10,46,1,5,7,2021-10-05T00:00:00,0
2021-10-05T10:48:00,10,48,1,5,0,,
2021-10-05T10:50:00,10,50,1,5,0,,
2021-10-05T10:52:00,10,52,1,5,0,,
2021-10-05T10:54:00,10,54,1,5,0,,
2021-10-05T10:56:00,10,56,1,5,7,2021-10-05T00:00:00,0
2021-10-05T10:58:00,10,58,1,5,1,2021-11-30T00:00:00,56
2021-10-05T11:00:00,11,0,1,5,0,,
2021-10-05T11:02:00,11,2,1,5,0,,
2021-10-05T11:04:00,11,4,1,5,0,,
2021-10-05T11:06:00,11,6,1,5,1,2021-11-30T00:00:00,56
2021-10-05T11:08:00,11,8,1,5,0,,
2021-10-05T11:10:00,11,10,1,5,0,,
2021-10-05T11:12:00,11,12,1,5,0,,
2021-10-05T11:14:00,11,14,1,5,0,,
2021-10-05T11:16:00,11,16,1,5,0,,
2021-10-05T11:18:00,11,18,1,5,0,,
2021-10-05T11:20:00,11,20,1,5,0,,
2021-10-05T11:22:00,11,22,1,5,0,,
2021-10-05T11:24:00,11,24,1,5,0,,
2021-10-05T11:26:00,11,26,1,5,3,2021-10-05T00:00:00,0
2021-10-05T11:28:00,11,28,1,5,0,,
2021-10-05T11:30:00,11,30,1,5,0,,
2021-10-05T11:32:00,11,32,1,5,0,,
2021-10-05T11:34:00,11,34,1,5,0,,
2021-10-05T11:36:00,11,36,1,5,1,2021-10-05T00:00:00,0
2021-10-05T11:38:00,11,38,1,5,0,,
2021-10-05T11:40:00,11,40,1,5,0,,
2021-10-05T11:42:00,11,42,1,5,0,,
2021-10-05T11:44:00,11,44,1,5,0,,
2021-10-05T11:46:00,11,46,1,5,4,2021-11-04T00:00:00,30
2021-10-05T11:48:00,11,48,1,5,0,,
2021-10-05T11:50:00,11,50,1,5,0,,
2021-10-05T11:52:00,11,52,1,5,0,,
2021-10-05T11:54:00,11,54,1,5,0,,
2021-10-05T11:56:00,11,56,1,5,0,,
2021-10-05T11:58:00,11,58,1,5,0,,
2021-10-05T12:00:00,12,0,1,5,0,,
2021-10-05T12:02:00,12,2,1,5,0,,
2021-10-05T12:04:00,12,4,1,5,0,,
2021-10-05T12:06:00,12,6,1,5,0,,
2021-10-05T12:08:00,12,8,1,5,0,,
2021-10-05T12:10:00,12,10,1,5,0,,
2021-10-05T12:12:00,12,12,1,5,0,,
2021-10-05T12:14:00,12,14,1,5,0,,
2021-10-05T12:16:00,12,16,1,5,1,2021-11-30T00:00:00,56
2021-10-05T12:18:00,12,18,1,5,0,,
2021-10-05T12:20:00,12,20,1,5,0,,
2021-10-05T12:22:00,12,22,1,5,0,,
2021-10-05T12:24:00,12,24,1,5,0,,
2021-10-05T12:26:00,12,26,1,5,0,,
2021-10-05T12:28:00,12,28,1,5,0,,
2021-10-05T12:30:00,12,30,1,5,0,,
2021-10-05T12:32:00,12,32,1,5,0,,
2021-10-05T12:34:00,12,34,1,5,0,,
2021-10-05T12:36:00,12,36,1,5,0,,
2021-10-05T12:38:00,12,38,1,5,0,,
2021-10-05T12:40:00,12,40,1,5,0,,
2021-10-05T12:42:00,12,42,1,5,0,,
2021-10-05T12:44:00,12,44,1,5,0,,
2021-10-05T12:46:00,12,46,1,5,0,,
2021-10-05T12:48:00,12,48,1,5,0,,
2021-10-05T12:50:00,12,50,1,5,0,,
2021-10-05T12:52:00,12,52,1,5,0,,
2021-10-05T12:54:00,12,54,1,5,0,,
2021-10-05T12:56:00,12,56,1,5,0,,
2021-10-05T12:58:00,12,58,1,5,0,,
2021-10-05T13:00:00,13,0,1,5,1,2021-11-30T00:00:00,56
2021-10-05T13:02:00,13,2,1,5,2,2021-11-30T00:00:00,56
2021-10-05T13:04:00,13,4,1,5,0,,
2021-10-05T13:06:00,13,6,1,5,0,,
2021-10-05T13:08:00,13,8,1,5,0,,
2021-10-05T13:10:00,13,10,1,5,0,,
2021-10-05T13:12:00,13,12,1,5,2,2021-11-30T00:00:00,56
2021-10-05T13:14:00,13,14,1,5,0,,
2021-10-05T13:16:00,13,16,1,5,2,2021-11-02T00:00:00,28
2021-10-05T13:18:00,13,18,1,5,0,,
2021-10-05T13:20:00,13,20,1,5,0,,
2021-10-05T13:22:00,13,22,1,5,1,2021-10-05T00:00:00,0
2021-10-05T13:24:00,13,24,1,5,1,2021-10-05T00:00:00,0
2021-10-05T13:26:00,13,26,1,5,1,2021-11-04T00:00:00,30
2021-10-05T13:28:00,13,28,1,5,0,,
2021-10-05T13:30:00,13,30,1,5,0,,
2021-10-05T13:32:00,13,32,1,5,1,2021-10-05T00:00:00,0
2021-10-05T13:34:00,13,34,1,5,0,,
2021-10-05T13:36:00,13,36,1,5,1,2021-10-06T00:00:00,1
2021-10-05T13:38:00,13,38,1,5,0,,
2021-10-05T13:40:00,13,40,1,5,0,,
2021-10-05T13:42:00,13,42,1,5,0,,
2021-10-05T13:44:00,13,44,1,5,0,,
2021-10-05T13:46:00,13,46,1,5,6,2021-10-05T00:00:00,0
2021-10-05T13:48:00,13,48,1,5,0,,
2021-10-05T13:50:00,13,50,1,5,1,2021-11-30T00:00:00,56
2021-10-05T13:52:00,13,52,1,5,2,2021-11-30T00:00:00,56
2021-10-05T13:54:00,13,54,1,5,3,2021-10-06T00:00:00,1
2021-10-05T13:56:00,13,56,1,5,3,2021-10-05T00:00:00,0
2021-10-05T13:58:00,13,58,1,5,0,,
2021-10-05T14:00:00,14,0,1,5,2,2021-11-02T00:00:00,28
2021-10-05T14:02:00,14,2,1,5,3,2021-11-26T00:00:00,52
2021-10-05T14:04:00,14,4,1,5,1,2021-11-30T00:00:00,56
2021-10-05T14:06:00,14,6,1,5,1,2021-10-05T00:00:00,0
2021-10-05T14:08:00,14,8,1,5,0,,
2021-10-05T14:10:00,14,10,1,5,0,,
2021-10-05T14:12:00,14,12,1,5,2,2021-11-30T00:00:00,56
2021-10-05T14:14:00,14,14,1,5,0,,
2021-10-05T14:16:00,14,16,1,5,3,2021-10-21T00:00:00,16
2021-10-05T14:18:00,14,18,1,5,0,,
2021-10-05T14:20:00,14,20,1,5,0,,
2021-10-05T14:22:00,14,22,1,5,11,2021-10-05T00:00:00,0
2021-10-05T14:24:00,14,24,1,5,0,,
2021-10-05T14:26:00,14,26,1,5,0,,
2021-10-05T14:28:00,14,28,1,5,0,,
2021-10-05T14:30:00,14,30,1,5,0,,
2021-10-05T14:32:00,14,32,1,5,11,2021-11-01T00:00:00,27
2021-10-05T14:34:00,14,34,1,5,0,,
2021-10-05T14:36:00,14,36,1,5,0,,
2021-10-05T14:38:00,14,38,1,5,0,,
2021-10-05T14:40:00,14,40,1,5,0,,
2021-10-05T14:42:00,14,42,1,5,0,,
2021-10-05T14:44:00,14,44,1,5,0,,
2021-10-05T14:46:00,14,46,1,5,0,,
2021-10-05T14:48:00,14,48,1,5,0,,
2021-10-05T14:50:00,14,50,1,5,0,,
2021-10-05T14:52:00,14,52,1,5,2,2021-11-30T00:00:00,56
2021-10-05T14:54:00,14,54,1,5,0,,
2021-10-05T14:56:00,14,56,1,5,0,,
2021-10-05T14:58:00,14,58,1,5,0,,
2021-10-05T15:00:00,15,0,1,5,0,,
2021-10-05T15:02:00,15,2,1,5,2,2021-11-30T00:00:00,56
2021-10-05T15:04:00,15,4,1,5,0,,
2021-10-05T15:06:00,15,6,1,5,0,,
2021-10-05T15:08:00,15,8,1,5,0,,
2021-10-05T15:10:00,15,10,1,5,0,,
2021-10-05T15:12:00,15,12,1,5,2,2021-11-30T00:00:00,56
2021-10-05T15:14:00,15,14,1,5,0,,
2021-10-05T15:16:00,15,16,1,5,1,2021-11-30T00:00:00,56
2021-10-05T15:18:00,15,18,1,5,0,,
2021-10-05T15:20:00,15,20,1,5,0,,
2021-10-05T15:22:00,15,22,1,5,0,,
2021-10-05T15:24:00,15,24,1,5,0,,
2021-10-05T15:26:00,15,26,1,5,0,,
2021-10-05T15:28:00,15,28,1,5,0,,
2021-10-05T15:30:00,15,30,1,5,0,,
2021-10-05T15:32:00,15,32,1,5,0,,
2021-10-05T15:34:00,15,34,1,5,0,,
2021-10-05T15:36:00,15,36,1,5,0,,
2021-10-05T15:38:00,15,38,1,5,0,,
2021-10-05T15:40:00,15,40,1,5,0,,
2021-10-05T15:42:00,15,42,1,5,0,,
2021-10-05T15:44:00,15,44,1,5,0,,
2021-10-05T15:46:00,15,46,1,5,0,,
2021-10-05T15:48:00,15,48,1,5,0,,
2021-10-05T15:50:00,15,50,1,5,0,,
2021-10-05T15:52:00,15,52,1,5,0,,
2021-10-05T15:54:00,15,54,1,5,0,,
2021-10-05T15:56:00,15,56,1,5,4,2021-11-18T00:00:00,44
2021-10-05T15:58:00,15,58,1,5,3,2021-11-18T00:00:00,44
2021-10-05T16:00:00,16,0,1,5,0,,
2021-10-05T16:02:00,16,2,1,5,3,2021-11-19T00:00:00,45
2021-10-05T16:04:00,16,4,1,5,0,,
2021-10-05T16:06:00,16,6,1,5,2,2021-11-16T00:00:00,42
2021-10-05T16:08:00,16,8,1,5,0,,
2021-10-05T16:10:00,16,10,1,5,0,,
2021-10-05T16:12:00,16,12,1,5,3,2021-11-19T00:00:00,45
2021-10-05T16:14:00,16,14,1,5,0,,
2021-10-05T16:16:00,16,16,1,5,4,2021-11-02T00:00:00,28
2021-10-05T16:18:00,16,18,1,5,0,,
2021-10-05T16:20:00,16,20,1,5,0,,
2021-10-05T16:22:00,16,22,1,5,6,2021-11-23T00:00:00,49
2021-10-05T16:24:00,16,24,1,5,2,2021-11-25T00:00:00,51
2021-10-05T16:26:00,16,26,1,5,13,2021-10-05T00:00:00,0
2021-10-05T16:28:00,16,28,1,5,4,2021-11-29T00:00:00,55
2021-10-05T16:30:00,16,30,1,5,4,2021-11-29T00:00:00,55
2021-10-05T16:32:00,16,32,1,5,0,,
2021-10-05T16:34:00,16,34,1,5,0,,
2021-10-05T16:36:00,16,36,1,5,12,2021-10-05T00:00:00,0
2021-10-05T16:38:00,16,38,1,5,4,2021-11-24T00:00:00,50
2021-10-05T16:40:00,16,40,1,5,0,,
2021-10-05T16:42:00,16,42,1,5,3,2021-11-26T00:00:00,52
2021-10-05T16:44:00,16,44,1,5,0,,
2021-10-05T16:46:00,16,46,1,5,10,2021-11-02T00:00:00,28
2021-10-05T16:48:00,16,48,1,5,0,,
2021-10-05T16:50:00,16,50,1,5,0,,
2021-10-05T16:52:00,16,52,1,5,9,2021-11-22T00:00:00,48
2021-10-05T16:54:00,16,54,1,5,0,,
2021-10-05T16:56:00,16,56,1,5,6,2021-11-26T00:00:00,52
2021-10-05T16:58:00,16,58,1,5,0,,
2021-10-05T17:00:00,17,0,1,5,0,,
2021-10-05T17:02:00,17,2,1,5,0,,
2021-10-05T17:04:00,17,4,1,5,0,,
2021-10-05T17:06:00,17,6,1,5,9,2021-11-23T00:00:00,49
2021-10-05T17:08:00,17,8,1,5,0,,
2021-10-05T17:10:00,17,10,1,5,0,,
2021-10-05T17:12:00,17,12,1,5,0,,
2021-10-05T17:14:00,17,14,1,5,0,,
2021-10-05T17:16:00,17,16,1,5,0,,
2021-10-05T17:18:00,17,18,1,5,0,,
2021-10-05T17:20:00,17,20,1,5,0,,
2021-10-05T17:22:00,17,22,1,5,0,,
2021-10-05T17:24:00,17,24,1,5,0,,
2021-10-05T17:26:00,17,26,1,5,0,,
2021-10-05T17:28:00,17,28,1,5,0,,
2021-10-05T17:30:00,17,30,1,5,0,,
2021-10-05T17:32:00,17,32,1,5,0,,
2021-10-05T17:34:00,17,34,1,5,0,,
2021-10-05T17:36:00,17,36,1,5,2,2021-11-29T00:00:00,55
2021-10-05T17:38:00,17,38,1,5,0,,
2021-10-05T17:40:00,17,40,1,5,0,,
2021-10-05T17:42:00,17,42,1,5,0,,
2021-10-05T17:44:00,17,44,1,5,0,,
2021-10-05T17:46:00,17,46,1,5,0,,
2021-10-05T17:48:00,17,48,1,5,0,,
2021-10-05T17:50:00,17,50,1,5,0,,
2021-10-05T17:52:00,17,52,1,5,0,,
2021-10-05T17:54:00,17,54,1,5,0,,
2021-10-05T17:56:00,17,56,1,5,5,2021-10-06T00:00:00,1
2021-10-05T17:58:00,17,58,1,5,2,2021-10-06T00:00:00,1
2021-10-05T18:00:00,18,0,1,5,0,,
2021-10-05T18:02:00,18,2,1,5,0,,
2021-10-05T18:04:00,18,4,1,5,0,,
2021-10-05T18:06:00,18,6,1,5,0,,
2021-10-05T18:08:00,18,8,1,5,0,,
2021-10-05T18:10:00,18,10,1,5,0,,
2021-10-05T18:12:00,18,12,1,5,2,2021-11-29T00:00:00,55
2021-10-05T18:14:00,18,14,1,5,2,2021-11-29T00:00:00,55
2021-10-05T18:16:00,18,16,1,5,2,2021-11-29T00:00:00,55
2021-10-05T18:18:00,18,18,1,5,0,,
2021-10-05T18:20:00,18,20,1,5,0,,
2021-10-05T18:22:00,18,22,1,5,1,2021-10-06T00:00:00,1
2021-10-05T18:24:00,18,24,1,5,1,2021-10-06T00:00:00,1
2021-10-05T18:26:00,18,26,1,5,7,2021-10-06T00:00:00,1
2021-10-05T18:28:00,18,28,1,5,3,2021-10-06T00:00:00,1
2021-10-05T18:30:00,18,30,1,5,3,2021-10-06T00:00:00,1
2021-10-05T18:32:00,18,32,1,5,2,2021-11-29T00:00:00,55
2021-10-05T18:34:00,18,34,1,5,0,,
2021-10-05T18:36:00,18,36,1,5,1,2021-10-06T00:00:00,1
2021-10-05T18:38:00,18,38,1,5,1,2021-10-06T00:00:00,1
2021-10-05T18:40:00,18,40,1,5,0,,
2021-10-05T18:42:00,18,42,1,5,1,2021-10-06T00:00:00,1
2021-10-05T18:44:00,18,44,1,5,0,,
2021-10-05T18:46:00,18,46,1,5,3,2021-10-06T00:00:00,1
2021-10-05T18:48:00,18,48,1,5,0,,
2021-10-05T18:50:00,18,50,1,5,0,,
2021-10-05T18:52:00,18,52,1,5,1,2021-10-06T00:00:00,1
2021-10-05T18:54:00,18,54,1,5,0,,
2021-10-05T18:56:00,18,56,1,5,3,2021-10-06T00:00:00,1
2021-10-05T18:58:00,18,58,1,5,0,,
2021-10-05T19:00:00,19,0,1,5,0,,
2021-10-05T19:02:00,19,2,1,5,0,,
2021-10-05T19:04:00,19,4,1,5,0,,
2021-10-05T19:06:00,19,6,1,5,3,2021-10-06T00:00:00,1
2021-10-05T19:08:00,19,8,1,5,0,,
2021-10-05T19:10:00,19,10,1,5,0,,
2021-10-05T19:12:00,19,12,1,5,0,,
2021-10-05T19:14:00,19,14,1,5,0,,
2021-10-05T19:16:00,19,16,1,5,0,,
2021-10-05T19:18:00,19,18,1,5,0,,
2021-10-05T19:20:00,19,20,1,5,0,,
2021-10-05T19:22:00,19,22,1,5,0,,
2021-10-05T19:24:00,19,24,1,5,0,,
2021-10-05T19:26:00,19,26,1,5,2,2021-10-06T00:00:00,1
2021-10-05T19:28:00,19,28,1,5,0,,
2021-10-05T19:30:00,19,30,1,5,0,,
2021-10-05T19:32:00,19,32,1,5,0,,
2021-10-05T19:34:00,19,34,1,5,0,,
2021-10-05T19:36:00,19,36,1,5,1,2021-10-06T00:00:00,1
2021-10-05T19:38:00,19,38,1,5,0,,
2021-10-05T19:40:00,19,40,1,5,0,,
2021-10-05T19:42:00,19,42,1,5,0,,
2021-10-05T19:44:00,19,44,1,5,0,,
2021-10-05T19:46:00,19,46,1,5,1,2021-10-06T00:00:00,1
2021-10-05T19:48:00,19,48,1,5,0,,
2021-10-05T19:50:00,19,50,1,5,0,,
2021-10-05T19:52:00,19,52,1,5,0,,
2021-10-05T19:54:00,19,54,1,5,0,,
2021-10-05T19:56:00,19,56,1,5,0,,
2021-10-05T19:58:00,19,58,1,5,0,,
2021-10-05T20:00:00,20,0,1,5,0,,
2021-10-05T20:02:00,20,2,1,5,0,,
2021-10-05T20:04:00,20,4,1,5,0,,
2021-10-05T20:06:00,20,6,1,5,2,2021-10-06T00:00:00,1
2021-10-05T20:08:00,20,8,1,5,0,,
2021-10-05T20:10:00,20,10,1,5,0,,
2021-10-05T20:12:00,20,12,1,5,0,,
2021-10-05T20:14:00,20,14,1,5,0,,
2021-10-05T20:16:00,20,16,1,5,0,,
2021-10-05T20:18:00,20,18,1,5,0,,
2021-10-05T20:20:00,20,20,1,5,0,,
2021-10-05T20:22:00,20,22,1,5,0,,
2021-10-05T20:24:00,20,24,1,5,0,,
2021-10-05T20:26:00,20,26,1,5,0,,
2021-10-05T20:28:00,20,28,1,5,0,,
2021-10-05T20:30:00,20,30,1,5,0,,
2021-10-05T20:32:00,20,32,1,5,0,,
2021-10-05T20:34:00,20,34,1,5,0,,
2021-10-05T20:36:00,20,36,1,5,0,,
2021-10-05T20:38:00,20,38,1,5,0,,
2021-10-05T20:40:00,20,40,1,5,0,,
2021-10-05T20:42:00,20,42,1,5,0,,
2021-10-05T20:44:00,20,44,1,5,0,,
2021-10-05T20:46:00,20,46,1,5,1,2021-10-06T00:00:00,1
2021-10-05T20:48:00,20,48,1,5,0,,
2021-10-05T20:50:00,20,50,1,5,0,,
2021-10-05T20:52:00,20,52,1,5,0,,
2021-10-05T20:54:00,20,54,1,5,0,,
2021-10-05T20:56:00,20,56,1,5,0,,
2021-10-05T20:58:00,20,58,1,5,0,,
2021-10-05T21:00:00,21,0,1,5,0,,
2021-10-05T21:02:00,21,2,1,5,0,,
2021-10-05T21:04:00,21,4,1,5,0,,
2021-10-05T21:06:00,21,6,1,5,0,,
2021-10-05T21:08:00,21,8,1,5,0,,
2021-10-05T21:10:00,21,10,1,5,0,,
2021-10-05T21:12:00,21,12,1,5,0,,
2021-10-05T21:14:00,21,14,1,5,0,,
2021-10-05T21:16:00,21,16,1,5,0,,
2021-10-05T21:18:00,21,18,1,5,0,,
2021-10-05T21:20:00,21,20,1,5,0,,
2021-10-05T21:22:00,21,22,1,5,0,,
2021-10-05T21:24:00,21,24,1,5,0,,
2021-10-05T21:26:00,21,26,1,5,0,,
2021-10-05T21:28:00,21,28,1,5,0,,
2021-10-05T21:30:00,21,30,1,5,0,,
2021-10-05T21:32:00,21,32,1,5,0,,
2021-10-05T21:34:00,21,34,1,5,0,,
2021-10-05T21:36:00,21,36,1,5,0,,
2021-10-05T21:38:00,21,38,1,5,0,,
2021-10-05T21:40:00,21,40,1,5,0,,
2021-10-05T21:42:00,21,42,1,5,0,,
2021-10-05T21:44:00,21,44,1,5,0,,
2021-10-05T21:46:00,21,46,1,5,0,,
2021-10-05T21:48:00,21,48,1,5,0,,
2021-10-05T21:50:00,21,50,1,5,0,,
2021-10-05T21:52:00,21,52,1,5,0,,
